transaction_id,customer_name,mobile_number,transaction_amount,payment_method,transaction_type,transaction_time,location,merchant_name,device_type,ip_address
TXN2309,Paula White,6405452870,42944.37,Net Banking,Credit,01-02-2026 09:41,Mumbai,Swiggy,iPhone,211.67.241.166
TXN2310,Amy Nguyen,8114604536,15377.89,Debit Card,Credit,31-03-2026 00:45,Mumbai,Myntra,iPhone,123.100.54.183
TXN2311,Daniel Le,9853748198,93604.29,UPI,Credit,24-02-2026 03:06,Hyderabad,Swiggy,Android,192.215.209.72
TXN2312,Ryan Jackson,3286806023,47633.75,Credit Card,Debit,23-03-2026 13:05,Mumbai,Paytm,Web,99.29.15.34
TXN2313,Wendy Collins,7678634123,22210.6,UPI,Credit,15-03-2026 21:07,Mumbai,PhonePe,iPhone,117.44.155.153
TXN2314,Kevin Coleman,8804064763,45867.14,Credit Card,Debit,04-01-2026 23:38,Pune,Myntra,Web,71.29.213.205
TXN2315,Brian Hunter,6681730529,55750.37,Credit Card,Credit,30-04-2026 21:59,Bangalore,PhonePe,iPhone,29.176.87.28
TXN2316,Antonio Herrera,8696334470,71630.64,Net Banking,Credit,03-02-2026 03:02,Bangalore,Amazon,Android,116.49.17.160
TXN2317,Miranda Clark,2592487282,48577.72,Credit Card,Debit,18-01-2026 03:30,Mumbai,Swiggy,Web,157.144.93.243
TXN2318,Mark Wilkins,9698576789,44548.72,UPI,Credit,29-03-2026 05:05,Delhi,Paytm,iPhone,164.96.173.112
TXN2319,Valerie Davis,1212292794,81461.76,UPI,Debit,29-04-2026 21:38,Hyderabad,Amazon,Android,189.69.221.155
TXN2320,Bradley Dennis,4055052125,62478.63,Net Banking,Credit,09-03-2026 12:51,Pune,Flipkart,iPhone,112.34.21.38
TXN2321,Ryan Holmes,2159737326,37257.48,UPI,Credit,27-01-2026 21:24,Pune,Paytm,iPhone,187.77.174.178
TXN2322,George Dickson,2500376594,49341.51,Net Banking,Credit,14-01-2026 15:03,Pune,Amazon,Web,123.171.98.205
TXN2323,Kayla Barrera,6697690200,10396.55,Credit Card,Credit,27-05-2026 19:43,Bangalore,Myntra,Web,26.242.90.49
TXN2324,Joseph Rogers,2407617559,72763.16,Net Banking,Credit,03-02-2026 12:26,Mumbai,Swiggy,iPhone,198.126.183.48
TXN2325,Brandi Smith,9655774660,89557.07,Net Banking,Credit,04-05-2026 22:30,Mumbai,Flipkart,Android,65.46.145.106
TXN2326,Tina Roach,2008191953,30031.41,UPI,Debit,05-01-2026 05:19,Mysore,Amazon,Web,4.227.245.145
TXN2327,Connie Hatfield,6866576711,61295.23,Debit Card,Debit,12-01-2026 00:01,Pune,Zomato,iPhone,166.209.43.31
TXN2328,Michael Dominguez,8449401032,77715.65,Credit Card,Debit,05-02-2026 18:56,Mumbai,PhonePe,Android,192.121.29.25
TXN2329,Kenneth Dorsey,298386362,97053.73,UPI,Debit,28-05-2026 07:29,Delhi,Amazon,Android,199.210.67.123
TXN2330,Sharon Davis DDS,2925196217,92681.96,Credit Card,Debit,08-04-2026 06:02,Bangalore,Swiggy,iPhone,139.53.32.194
TXN2331,Samantha Mathis,1210477597,51570.99,Net Banking,Credit,20-05-2026 16:17,Mumbai,Flipkart,iPhone,193.235.109.80
TXN2332,Brittany Taylor,3463883026,64794.21,UPI,Credit,11-03-2026 02:05,Chennai,Flipkart,iPhone,47.228.217.131
TXN2333,Michael Mckenzie,458589989,4254.52,Net Banking,Credit,06-03-2026 04:27,Mysore,Zomato,Android,188.24.5.230
TXN2334,James Cunningham,6333930322,92143.53,Credit Card,Credit,20-01-2026 15:09,Delhi,Swiggy,Web,129.7.72.114
TXN2335,Elizabeth Marshall,7566909125,56037.08,Credit Card,Credit,02-03-2026 14:17,Chennai,Swiggy,Web,84.16.29.77
TXN2336,Kristin Chen,1834572478,40351.47,UPI,Credit,11-05-2026 21:00,Mumbai,Swiggy,Android,195.114.72.200
TXN2337,Sheena Ortiz,5050737511,9113.74,Debit Card,Credit,13-01-2026 21:56,Bangalore,Paytm,Web,177.245.193.160
TXN2338,Kyle Baird,1853781476,49342.35,UPI,Debit,03-04-2026 13:34,Pune,Myntra,iPhone,28.189.115.190
TXN2339,Dawn Jones,3381345049,54533.29,Net Banking,Credit,07-03-2026 07:32,Bangalore,Swiggy,Web,77.28.65.254
TXN2340,Amanda Anderson,8627472702,84965.89,Net Banking,Debit,14-04-2026 06:00,Pune,PhonePe,iPhone,198.14.205.24
TXN2341,Catherine Spencer,5640123688,86806.19,Credit Card,Credit,18-01-2026 20:47,Delhi,Myntra,Android,213.208.231.74
TXN2342,Melanie Adams,8595347158,7785.3,Debit Card,Credit,10-03-2026 10:05,Delhi,Myntra,iPhone,107.101.78.207
TXN2343,Brandi Taylor,433303529,20444.95,Net Banking,Credit,13-04-2026 07:17,Chennai,Zomato,Web,95.41.37.233
TXN2344,Kyle King,8919940182,71414.43,UPI,Credit,12-05-2026 11:56,Delhi,Swiggy,iPhone,25.5.225.104
TXN2345,Jordan Castro,2369881282,20613.37,Debit Card,Debit,06-03-2026 11:48,Delhi,Flipkart,iPhone,206.26.190.28
TXN2346,Meghan Tran,172546383,31301.49,UPI,Debit,02-04-2026 17:14,Mumbai,Zomato,Web,120.9.99.164
TXN2347,Jacob Harrell,9864092781,22871.27,Net Banking,Debit,18-01-2026 04:16,Delhi,Swiggy,Web,189.36.132.235
TXN2348,Haley Lopez,1743810956,18104.97,Debit Card,Debit,02-04-2026 08:30,Mumbai,Paytm,Android,83.71.240.224
TXN2349,Kaitlyn Rangel,7005245803,49627.62,Debit Card,Credit,24-03-2026 20:54,Bangalore,Zomato,Android,133.175.28.172
TXN2350,Jane Dominguez,5041261298,69672.26,Credit Card,Credit,21-03-2026 05:25,Pune,Paytm,Web,139.133.70.135
TXN2351,Michael Stevens,7542847351,9696.34,Debit Card,Debit,13-04-2026 21:40,Mumbai,Zomato,iPhone,183.17.21.219
TXN2352,Erica Wright,4413674268,56445.32,Debit Card,Debit,09-04-2026 11:43,Mysore,Paytm,Web,55.81.84.127
TXN2353,Mary Meadows,1100084719,92669.58,Debit Card,Debit,20-01-2026 22:19,Mysore,Paytm,Web,46.158.155.41
TXN2354,Jeremy Johnson,769365973,14483.82,UPI,Debit,20-05-2026 08:00,Mysore,PhonePe,Android,207.68.203.168
TXN2355,Brian Davis,4208323139,16098.32,Debit Card,Debit,18-03-2026 23:56,Hyderabad,PhonePe,Web,173.218.44.34
TXN2356,Cassandra Stein,9300307259,70654.8,Net Banking,Debit,09-03-2026 14:34,Mumbai,Myntra,Web,111.22.89.129
TXN2357,Danielle Chan,6725737450,30075.11,UPI,Debit,23-01-2026 09:25,Mysore,Amazon,Web,148.252.173.183
TXN2358,Haley Wong,1263922231,22315.58,Debit Card,Credit,06-05-2026 12:42,Chennai,Zomato,Android,13.136.185.178
TXN2359,Shannon Sawyer,5568057913,39508.4,Credit Card,Credit,11-05-2026 00:39,Bangalore,Amazon,iPhone,68.97.171.254
TXN2360,Johnny Bryant,8102686276,30314.59,Credit Card,Credit,26-04-2026 09:29,Mumbai,Flipkart,Android,44.79.13.140
TXN2361,Heather Fischer,27853875,95845.59,UPI,Debit,22-05-2026 16:45,Pune,Paytm,Android,41.206.77.241
TXN2362,Levi Young,4106251628,29657.64,Credit Card,Credit,11-01-2026 21:07,Pune,Amazon,Android,209.33.1.31
TXN2363,Jacqueline Smith,1507130558,64225.21,Credit Card,Credit,31-03-2026 22:56,Mumbai,Myntra,Web,3.163.178.191
TXN2364,Emily Robinson,1637604726,74517.3,Credit Card,Credit,25-04-2026 09:09,Pune,Zomato,Android,222.49.174.252
TXN2365,Lisa Ramos,6572729662,12549.25,Debit Card,Credit,26-05-2026 05:06,Bangalore,Amazon,iPhone,134.116.123.183
TXN2366,Claire Torres,5107164196,81832.17,Net Banking,Debit,01-04-2026 20:04,Hyderabad,Paytm,iPhone,72.232.237.31
TXN2367,David Higgins,8272412082,94200.36,Credit Card,Debit,21-05-2026 00:07,Chennai,Paytm,Web,221.99.233.244
TXN2368,Dr. Ariana Levine,4792505265,23441.83,Credit Card,Credit,04-05-2026 06:56,Mysore,PhonePe,iPhone,109.108.207.150
TXN2369,Priscilla Parker,9150344838,10414.9,Net Banking,Debit,27-03-2026 18:34,Hyderabad,Swiggy,Android,6.53.41.217
TXN2370,Shawn White,593110689,59304.42,Credit Card,Debit,15-03-2026 21:51,Mysore,Amazon,Web,158.145.126.105
TXN2371,William Carpenter,6283572741,4511.45,Net Banking,Debit,30-01-2026 14:19,Bangalore,Paytm,Web,48.88.137.127
TXN2372,David Moore,5522529583,79040.41,UPI,Debit,08-02-2026 01:36,Delhi,Amazon,iPhone,130.23.17.103
TXN2373,Dawn Bailey,8800565350,25503.63,Credit Card,Debit,28-04-2026 02:35,Mumbai,Swiggy,Web,3.201.77.135
TXN2374,Jennifer Roberts,630335991,79688.57,Credit Card,Debit,14-02-2026 18:36,Hyderabad,Paytm,Web,128.92.199.179
TXN2375,Eric Taylor,5748713384,85754.33,Net Banking,Credit,11-02-2026 14:22,Pune,Zomato,Android,162.109.138.146
TXN2376,Shannon Oneal,6254182799,92386.49,Credit Card,Credit,27-04-2026 21:28,Chennai,Myntra,iPhone,40.57.247.78
TXN2377,Brianna Young,7510519148,10546.1,Net Banking,Debit,16-02-2026 02:22,Bangalore,Paytm,Web,156.96.23.122
TXN2378,Amy Miller,1026968087,44478.63,Debit Card,Debit,22-05-2026 10:05,Delhi,Swiggy,iPhone,108.56.0.24
TXN2379,Cindy Jenkins,8865360009,47827.61,Credit Card,Debit,15-03-2026 20:33,Chennai,PhonePe,Web,53.103.127.141
TXN2380,James Sandoval,744842532,97117.71,Credit Card,Debit,28-03-2026 04:34,Bangalore,Myntra,iPhone,123.223.126.115
TXN2381,Frank Marsh,504714433,47641.71,Debit Card,Credit,31-03-2026 07:43,Mumbai,Myntra,Web,211.157.208.21
TXN2382,Monica Copeland,3279878211,6666.42,Debit Card,Debit,09-02-2026 23:57,Chennai,Amazon,Web,80.152.129.124
TXN2383,Alexander Chavez,8020869957,46779.72,UPI,Credit,23-05-2026 12:56,Pune,Flipkart,iPhone,50.255.3.113
TXN2384,Ryan Wilson,762281377,82716.61,Credit Card,Credit,17-05-2026 23:10,Mysore,Amazon,Web,74.7.192.143
TXN2385,Gabriel Alvarado,2767152462,26197.01,UPI,Credit,20-05-2026 18:39,Delhi,Zomato,iPhone,151.174.29.218
TXN2386,Amanda Casey,6569073816,22176.15,Net Banking,Credit,17-05-2026 03:01,Pune,Amazon,Web,49.206.229.193
TXN2387,Karen Hart,7768729656,67544.94,Net Banking,Debit,28-02-2026 14:31,Mysore,Paytm,Android,192.181.199.155
TXN2388,Elizabeth Stewart,1880430311,53832.4,UPI,Credit,25-02-2026 08:35,Mysore,PhonePe,Web,223.12.50.98
TXN2389,Terry Randolph,4041014064,17667.64,Net Banking,Credit,21-01-2026 14:11,Hyderabad,Zomato,Android,71.242.130.29
TXN2390,Kenneth Forbes,4128544114,2262.61,Net Banking,Credit,30-01-2026 10:29,Chennai,Zomato,Android,93.143.216.228
TXN2391,Melissa Alvarado,9183580018,33474.64,UPI,Debit,26-03-2026 07:35,Pune,Zomato,Web,110.105.92.119
TXN2392,Megan Ross,9874418038,50909.81,Debit Card,Credit,16-02-2026 18:31,Bangalore,PhonePe,Web,43.110.52.53
TXN2393,Jeffery Moore,7446139468,92918.05,Net Banking,Debit,15-02-2026 04:19,Delhi,PhonePe,Android,53.252.181.32
TXN2394,William Moreno,3984825971,68845.9,Net Banking,Debit,23-05-2026 03:33,Delhi,Myntra,Web,200.37.229.83
TXN2395,Alexandra Krause,237933270,37609.2,Credit Card,Debit,22-02-2026 20:45,Hyderabad,Paytm,Android,103.86.135.166
TXN2396,Rachel Ferguson,9445963380,13734.91,UPI,Credit,12-04-2026 11:42,Chennai,Swiggy,Android,136.126.68.100
TXN2397,Dawn Gentry,1124410154,13032.31,Net Banking,Debit,28-01-2026 08:29,Pune,Swiggy,Android,102.31.5.125
TXN2398,Melinda Schneider,2094838337,30277.12,UPI,Debit,25-01-2026 06:04,Delhi,Amazon,Web,35.57.111.190
TXN2399,Melinda Johnson,3827036926,45362.39,UPI,Credit,08-04-2026 14:40,Bangalore,Zomato,iPhone,62.155.22.190
TXN2400,Grace Floyd,8754855987,88844.42,Net Banking,Credit,07-02-2026 05:14,Hyderabad,Flipkart,Android,178.51.180.221
TXN2401,Ivan Casey,3242834662,89660.09,Credit Card,Credit,22-01-2026 17:20,Pune,PhonePe,iPhone,135.124.198.175
TXN2402,Andrew Davis,3266659710,93074.34,Net Banking,Debit,17-01-2026 16:12,Mumbai,Myntra,iPhone,207.157.220.102
TXN2403,Margaret Smith,4311237623,29818.12,Net Banking,Debit,05-05-2026 04:15,Mysore,Myntra,iPhone,213.30.199.44
TXN2404,Gregory Pena,9187195120,19485.27,Credit Card,Credit,27-04-2026 22:58,Mumbai,Zomato,iPhone,186.17.42.133
TXN2405,Douglas Nelson,6159415027,5802.25,UPI,Credit,17-02-2026 23:24,Mumbai,Zomato,Android,71.106.109.240
TXN2406,Katelyn Rivera,523119988,30594.48,Debit Card,Debit,08-01-2026 02:46,Mumbai,Zomato,Android,204.104.231.201
TXN2407,Cheryl Harper,716124901,5693.77,Net Banking,Debit,13-05-2026 19:49,Bangalore,Zomato,Android,131.233.159.6
TXN2408,Kathleen Jones,3619646745,91443.15,Debit Card,Credit,24-04-2026 10:30,Mumbai,Zomato,Web,2.61.228.49
TXN2409,Mary Williams,1151762565,38264.79,Debit Card,Credit,24-02-2026 05:16,Chennai,PhonePe,iPhone,135.54.98.57
TXN2410,Cameron Barry,7276262183,54925.02,Credit Card,Debit,16-04-2026 04:56,Chennai,Swiggy,Web,218.160.113.188
TXN2411,Samuel Key,5229175032,13945.75,Debit Card,Debit,12-03-2026 08:32,Delhi,Swiggy,iPhone,48.93.108.218
TXN2412,Samantha Thomas,4204947518,63204.59,Net Banking,Debit,25-01-2026 01:56,Mysore,Myntra,Web,182.151.95.128
TXN2413,Richard Jones,9876222819,31881.31,Net Banking,Debit,02-05-2026 10:59,Mysore,Amazon,Android,131.216.172.159
TXN2414,Denise Smith,4240236982,15156.11,Credit Card,Credit,25-02-2026 23:21,Mysore,Flipkart,Android,167.70.145.168
TXN2415,Arthur Powell,7280251186,45390.9,Credit Card,Credit,15-04-2026 20:53,Hyderabad,Zomato,Web,48.136.218.43
TXN2416,Rebecca Soto,9691732964,13795.43,Net Banking,Debit,17-03-2026 15:15,Chennai,Zomato,iPhone,149.13.12.93
TXN2417,Andrew Lee,8828177092,7754.16,Credit Card,Debit,24-02-2026 01:27,Hyderabad,PhonePe,Web,180.128.98.97
TXN2418,Sherry Flynn,8158203451,4863.27,Net Banking,Credit,19-04-2026 07:34,Chennai,Zomato,Web,25.7.114.242
TXN2419,Kevin Armstrong,6466903381,28190.99,Net Banking,Credit,05-04-2026 13:32,Bangalore,Myntra,Web,110.225.87.113
TXN2420,Brandy Johnston,5069620205,41844.67,Credit Card,Credit,19-05-2026 01:32,Bangalore,Flipkart,Android,208.88.106.63
TXN2421,Michaela Moran,9126044317,31700.91,Net Banking,Credit,09-03-2026 18:37,Delhi,Zomato,Android,68.197.252.155
TXN2422,Matthew Wright,661191697,92753.51,UPI,Debit,05-03-2026 03:48,Hyderabad,Paytm,Web,83.24.96.30
TXN2423,Heather Clark,4508074684,72503.6,UPI,Credit,04-02-2026 09:34,Mumbai,Paytm,Android,157.14.196.107
TXN2424,Roy Wright,2078616986,17262.46,Net Banking,Credit,19-03-2026 22:17,Pune,Swiggy,Android,88.136.13.253
TXN2425,Raymond Lee,24965646,54063.49,UPI,Debit,20-02-2026 00:55,Mysore,Myntra,Web,53.108.168.200
TXN2426,Patricia Clark,5529103705,13252.74,Net Banking,Debit,14-01-2026 02:42,Chennai,Myntra,Web,155.149.171.253
TXN2427,Zachary Sandoval,1872846657,69083.7,Debit Card,Debit,14-05-2026 13:13,Delhi,Flipkart,iPhone,135.152.127.210
TXN2428,Evelyn Garcia,1905130131,21062.64,Credit Card,Debit,31-01-2026 21:25,Delhi,Myntra,Web,114.4.65.14
TXN2429,Gary Bass,3284428318,86486.28,UPI,Credit,22-05-2026 14:48,Chennai,PhonePe,Android,78.162.36.58
TXN2430,Elizabeth Luna,4202893312,87586.32,Debit Card,Credit,07-01-2026 07:18,Mysore,PhonePe,Android,161.214.163.178
TXN2431,Regina Pineda,452020511,27774.52,Credit Card,Credit,26-01-2026 14:44,Mysore,Myntra,Android,36.187.142.77
TXN2432,Ashley Montgomery,5395852410,13990.12,Credit Card,Credit,08-01-2026 15:47,Hyderabad,PhonePe,iPhone,116.85.36.221
TXN2433,Mackenzie Christian,3087849125,61800.28,Credit Card,Debit,23-02-2026 17:36,Mysore,Swiggy,iPhone,198.235.63.122
TXN2434,Alexander Smith,2104764033,84893.95,Net Banking,Credit,24-04-2026 14:45,Pune,Paytm,Web,165.144.155.250
TXN2435,Samantha Mcconnell,347095533,94465.69,Net Banking,Debit,20-01-2026 12:34,Bangalore,Myntra,Android,180.73.34.166
TXN2436,Richard Johnson,2205177667,78993.58,Debit Card,Debit,20-01-2026 12:59,Chennai,PhonePe,Android,80.58.45.50
TXN2437,Patricia Fleming,5094151550,16670.75,UPI,Debit,27-05-2026 11:10,Mysore,Zomato,iPhone,94.204.175.88
TXN2438,Laurie Blanchard,4607534108,60292.49,Debit Card,Credit,02-02-2026 10:31,Chennai,Flipkart,Android,138.123.85.18
TXN2439,Crystal Rose,8935783586,26896.94,Net Banking,Credit,04-04-2026 09:13,Pune,Flipkart,Web,189.239.58.203
TXN2440,Patrick Simmons,6206754435,66873.49,Net Banking,Debit,19-01-2026 07:19,Bangalore,Paytm,Web,119.29.242.188
TXN2441,Jason Leonard,8521503953,21931.62,Credit Card,Credit,31-01-2026 08:38,Mysore,Amazon,Web,175.251.127.17
TXN2442,Larry Murray,5189211562,18576.05,Debit Card,Debit,02-02-2026 10:07,Mumbai,Flipkart,iPhone,47.167.107.56
TXN2443,Melissa Howe,9173906261,31710.72,Net Banking,Debit,02-03-2026 23:10,Mysore,Zomato,Android,117.235.199.84
TXN2444,Donna Yates,9138220164,4315.73,UPI,Credit,26-05-2026 14:51,Bangalore,Paytm,Android,1.219.102.206
TXN2445,Todd Moses,7912735035,35851.29,Net Banking,Debit,14-03-2026 14:26,Bangalore,Myntra,Web,69.165.233.254
TXN2446,Brian Zuniga,2213405348,19790.4,Debit Card,Debit,15-02-2026 15:32,Bangalore,Flipkart,iPhone,65.86.235.199
TXN2447,Mrs. Brittany Davis,3469699455,5217.37,Net Banking,Credit,08-01-2026 06:08,Chennai,Amazon,iPhone,103.242.133.13
TXN2448,Steve Spencer,1331278269,60377.82,UPI,Credit,04-03-2026 10:51,Bangalore,Swiggy,Web,95.0.1.189
TXN2449,Brian Swanson,656192837,23486.95,Debit Card,Credit,26-01-2026 15:33,Pune,Swiggy,iPhone,183.148.146.127
TXN2450,Jay Marquez,7335814502,52385.28,Debit Card,Credit,20-05-2026 20:33,Delhi,Paytm,Android,169.103.208.161
TXN2451,Kevin Berry,4736754230,30798.75,Net Banking,Debit,03-02-2026 19:10,Mumbai,PhonePe,Web,130.80.232.103
TXN2452,Connor Powell,1164494238,11452.15,Credit Card,Debit,21-05-2026 11:51,Chennai,Flipkart,Android,167.162.97.129
TXN2453,Ashley Tran,3682385456,63361.32,UPI,Debit,02-02-2026 10:33,Mysore,Paytm,Android,80.16.217.21
TXN2454,Evan Hicks,4534621554,38824.43,Debit Card,Debit,23-02-2026 18:54,Chennai,Amazon,Web,112.255.2.108
TXN2455,Joshua Kemp,9469302542,76726.52,Debit Card,Credit,27-02-2026 11:26,Hyderabad,PhonePe,iPhone,92.184.207.91
TXN2456,George Floyd,8322143112,81652.92,Net Banking,Debit,23-04-2026 05:52,Mysore,Myntra,Web,167.20.250.38
TXN2457,Lynn Paul,2321695949,36350.61,Credit Card,Debit,09-01-2026 20:01,Pune,Amazon,Android,214.101.222.180
TXN2458,Michael Johnston,3229860083,2675.2,Net Banking,Debit,18-04-2026 11:42,Bangalore,Paytm,iPhone,35.27.117.59
TXN2459,Alan Hudson,3017591682,81437.46,Credit Card,Credit,17-04-2026 10:32,Hyderabad,Swiggy,Web,205.183.240.58
TXN2460,Jonathan Miller,7807816264,87411.78,UPI,Credit,21-03-2026 16:53,Mumbai,PhonePe,iPhone,38.139.73.113
TXN2461,Gregory Glenn,4496676195,60272.89,Debit Card,Debit,07-04-2026 15:04,Delhi,Myntra,Android,54.154.173.122
TXN2462,Joshua Mitchell,6487062555,9534.74,Credit Card,Credit,21-04-2026 23:31,Chennai,Amazon,Android,46.57.7.25
TXN2463,Nicholas Williams,5065643344,57713.44,UPI,Debit,25-01-2026 12:46,Pune,PhonePe,Android,84.25.110.246
TXN2464,Emily Parker,7778004039,60760.36,Net Banking,Credit,03-01-2026 22:53,Hyderabad,Paytm,iPhone,78.70.138.6
TXN2465,Rhonda Estes,1060759163,99239.14,Credit Card,Credit,31-01-2026 17:48,Hyderabad,Myntra,Web,54.188.252.209
TXN2466,Luke Scott,8241821365,47159.23,Net Banking,Credit,28-05-2026 15:36,Bangalore,PhonePe,Web,98.206.226.211
TXN2467,Angela Horn,429880420,51471.24,Net Banking,Credit,23-02-2026 19:54,Mumbai,Paytm,iPhone,117.1.144.183
TXN2468,Gregory Macias,7270514015,11259.12,Credit Card,Debit,10-02-2026 17:37,Mumbai,Amazon,Web,178.63.14.74
TXN2469,Crystal Macdonald,595021918,68192.23,Credit Card,Debit,10-05-2026 09:40,Mysore,Flipkart,Android,115.47.15.50
TXN2470,Mandy Graves,9855193863,91102.26,UPI,Credit,01-03-2026 14:02,Pune,Paytm,Android,48.120.42.92
TXN2471,Joseph Chen,2355620819,52102.33,UPI,Debit,28-04-2026 07:18,Bangalore,PhonePe,Android,113.241.33.99
TXN2472,Devin Zhang,9335776457,78984.55,Net Banking,Debit,29-03-2026 00:19,Chennai,Myntra,Android,1.1.247.113
TXN2473,Mary Hodge,3995767567,16081.56,Net Banking,Debit,02-03-2026 08:00,Bangalore,Swiggy,Web,162.103.253.161
TXN2474,Anthony Clarke,135267234,32072.33,Debit Card,Debit,09-05-2026 05:32,Mysore,Paytm,Android,6.13.239.153
TXN2475,Catherine Crosby,4164718342,24769.26,Debit Card,Credit,08-04-2026 10:57,Delhi,Amazon,Android,222.185.121.180
TXN2476,Andrew Davis,397235915,28867.46,UPI,Debit,24-04-2026 04:19,Mumbai,Zomato,iPhone,97.156.15.174
TXN2477,Alyssa Richardson,8931217586,5528.16,Net Banking,Credit,06-03-2026 01:48,Delhi,Swiggy,Android,134.153.152.90
TXN2478,Jerry Gray,6132929077,92632.68,Credit Card,Debit,14-03-2026 20:27,Pune,Myntra,Android,202.143.200.13
TXN2479,Mrs. Jessica Quinn,7839724021,40420.87,Debit Card,Debit,31-01-2026 03:24,Delhi,Paytm,iPhone,93.7.24.68
TXN2480,Teresa Adams,2131501109,73444.79,UPI,Credit,02-02-2026 13:24,Bangalore,Zomato,iPhone,95.1.187.0
TXN2481,Shawn Villegas,5655022653,93012.94,Credit Card,Debit,26-04-2026 03:27,Chennai,Amazon,Web,141.216.70.71
TXN2482,Johnny Powell,2184928733,33693.92,Net Banking,Credit,02-05-2026 22:41,Mysore,Myntra,Web,174.196.51.60
TXN2483,Gary Riley,6131433810,72470.84,Debit Card,Debit,08-01-2026 10:47,Hyderabad,Amazon,iPhone,81.130.162.202
TXN2484,Jason Thompson,8782110348,92628.07,Credit Card,Credit,26-03-2026 09:25,Mumbai,Swiggy,Web,61.249.98.6
TXN2485,Laura Allen,6663052948,66311.56,Debit Card,Debit,21-04-2026 03:01,Mumbai,Myntra,Web,73.144.172.22
TXN2486,Mrs. Shelia Rivera MD,7286533809,84606.78,UPI,Credit,30-04-2026 06:02,Chennai,Swiggy,Android,185.248.203.38
TXN2487,Anna Gilbert,8295736160,16947.98,UPI,Debit,23-04-2026 18:31,Pune,Flipkart,iPhone,103.95.3.55
TXN2488,Brett Mendoza,3314616108,81917.97,Net Banking,Credit,22-02-2026 18:51,Mumbai,Zomato,Android,78.47.235.135
TXN2489,Michelle Schultz,7125958150,50695.5,Credit Card,Debit,04-02-2026 06:02,Pune,Flipkart,iPhone,28.113.157.233
TXN2490,Matthew Griffith,8312815864,57019.98,Debit Card,Credit,01-03-2026 06:53,Mumbai,Amazon,iPhone,57.137.210.197
TXN2491,Micheal Greene,4053119075,55197.41,Debit Card,Credit,03-02-2026 10:01,Chennai,Paytm,iPhone,121.63.98.220
TXN2492,Jordan Obrien,6516650034,46601.16,Debit Card,Debit,31-03-2026 04:49,Pune,Amazon,Web,42.134.154.11
TXN2493,Joshua Morrison,6721072340,21900.57,Net Banking,Debit,22-03-2026 10:00,Mumbai,Myntra,Web,44.53.209.27
TXN2494,Jesse Briggs,2744346345,47430.52,UPI,Debit,08-05-2026 12:31,Delhi,Amazon,iPhone,18.160.92.40
TXN2495,James Benitez,8149951714,18407.91,Credit Card,Debit,20-03-2026 17:54,Mysore,Paytm,Web,122.87.244.234
TXN2496,Mark Mcneil,8762983179,87165.94,Net Banking,Debit,21-03-2026 01:05,Chennai,Myntra,iPhone,185.18.163.4
TXN2497,Mr. John Mendez MD,3432924440,80815.29,Credit Card,Debit,10-02-2026 22:15,Mumbai,Amazon,Android,2.182.48.187
TXN2498,Crystal Rojas,7596175946,3712.84,Debit Card,Debit,22-05-2026 22:20,Bangalore,Amazon,Web,194.146.251.127
TXN2499,Lindsey Stewart,388404261,93591.13,Debit Card,Debit,02-03-2026 13:45,Bangalore,Paytm,Web,205.195.59.37
TXN2500,Susan Hall,8153154715,48445.62,Debit Card,Debit,07-01-2026 02:19,Pune,Swiggy,iPhone,91.12.247.235
TXN2501,Mrs. Amanda Davis MD,8612168752,10716.28,Net Banking,Credit,28-05-2026 09:51,Hyderabad,Swiggy,iPhone,42.145.140.21
TXN2502,Misty Solis,5906428850,33561.08,Credit Card,Credit,24-02-2026 21:52,Chennai,Zomato,Android,172.68.160.87
TXN2503,John Harris,7008856708,48719.29,Net Banking,Credit,25-02-2026 04:30,Chennai,Myntra,Android,8.154.132.167
TXN2504,Christopher Patterson,71297486,29410.17,Credit Card,Credit,04-02-2026 13:55,Hyderabad,PhonePe,iPhone,158.0.12.19
TXN2505,Sharon Sanchez,6406947975,10576.16,Credit Card,Credit,20-04-2026 09:08,Pune,Zomato,Android,104.217.84.214
TXN2506,Julia Olsen,375704717,42374.67,Credit Card,Debit,26-04-2026 11:13,Hyderabad,Paytm,iPhone,25.228.61.255
